"x","y","target"
0.312324631027877,0.92370683979243,1
0.588479721453041,-0.259380428586155,0
-0.345972546376288,-0.314513051416725,0
-0.235224085859954,0.517393614165485,0
-0.671346851158887,-0.594175175763667,1
0.876827490981668,-0.520725543610752,1
-0.556372491177171,-0.0205153883434832,0
0.315656138584018,-0.475135615561157,0
0.258228087797761,0.513289814814925,0
0.728678941261023,0.335495254956186,1
-0.996326283551753,-0.343684038612992,1
-0.845871239434928,-0.258232924621552,1
0.73938169144094,0.914499777834862,1
0.594617651775479,0.297101894859225,0
-0.222189800348133,0.0147485095076263,0
0.952341389842331,0.869520233012736,1
-0.292231518775225,0.833719054237008,1
0.0223395675420761,-0.488035502843559,0
0.938417610712349,-0.51453401427716,1
-0.52074116980657,0.106951407156885,0
-0.16428748331964,-0.134453739505261,0
0.578712463378906,-0.769315350335091,1
0.509411243256181,0.454362042248249,0
0.755156124476343,0.999861187301576,1
-0.0948583371937275,-0.550738982390612,0
-0.85769195202738,-0.0199431502260268,1
-0.669092133641243,0.207191383000463,0
-0.465558662544936,-0.223843022249639,0
0.435870551969856,0.42444911878556,0
-0.78238736698404,-0.615404607262462,1
0.479283491615206,0.861183841712773,1
-0.0106909479945898,-0.684795833658427,0
-0.653115330263972,-0.727024827618152,1
0.19752193428576,-0.786703360732645,1
0.645586611237377,0.770452609751374,1
-0.126137779094279,-0.157107838895172,0
-0.54723840765655,-0.644676495809108,1
-0.858641905710101,0.541307263076305,1
-0.0455398699268699,-0.241446549538523,0
-0.686571734957397,0.745949701406062,1
0.795696984045208,-0.623673402238637,1
-0.859934641513973,0.63990417169407,1
0.156707888003439,0.0846720202825963,0
-0.0483499225229025,-0.115683153271675,0
-0.689197554718703,-0.680430354550481,1
0.68101406423375,-0.664569484069943,1
0.124353575520217,0.947453371714801,1
-0.977700982708484,-0.854024228174239,1
-0.0798071082681417,-0.757057007402182,0
0.847936942707747,-0.474925681483001,1
0.532621341291815,0.288214457221329,0
0.32923649949953,-0.302107928320765,0
0.219497870188206,-0.177689137868583,0
0.907096792012453,-0.928269731346518,1
0.380513445939869,0.464842394925654,0
0.871424935292453,0.220032032113522,1
-0.741686291061342,0.061648728325963,0
-0.464243742171675,-0.388607115950435,0
-0.333444030955434,-0.470758744515479,0
0.865819657687098,0.80447549559176,1
0.149744396563619,0.715003074146807,0
-0.779278790112585,0.578188944142312,1
-0.784112748224288,-0.32624338241294,1
0.526445379015058,-0.759435488376766,1
-0.201794888358563,-0.731660454533994,0
-0.130681030452251,-0.303551197983325,0
-0.793631528504193,-0.319534477312118,1
-0.772984587121755,0.162555157206953,0
-0.637536354362965,0.506665401160717,1
-0.588050850201398,0.748299321625382,1
-0.117081713862717,0.248729095328599,0
-0.231392215937376,-0.020074755884707,0
-0.444488134700805,0.503008336294442,0
-0.261621075216681,0.431134400423616,0
0.790890851989388,-0.160053360275924,1
-0.484757478348911,-0.332788969855756,0
-0.446300316601992,-0.930661217775196,1
-0.0277017913758755,0.893113497644663,1
0.303347532171756,-0.302899298258126,0
-0.46141244051978,-0.130011681932956,0
-0.875571895390749,-0.0450735781341791,1
0.458619246724993,0.584757511969656,0
-0.0782096409238875,0.985576176550239,1
0.514174296054989,0.192896911408752,0
-0.459479708224535,-0.705037909559906,1
-0.596636137925088,-0.055531594902277,0
-0.876427459064871,0.0652024387381971,1
-0.251026270911098,0.50244397111237,0
-0.870100162457675,-0.98035902576521,1
-0.0720752379857004,-0.846468415111303,1
-0.573583729565144,0.949584926944226,1
0.00667897146195173,0.0310523011721671,0
0.772917501162738,-0.504211637657136,1
-0.249566938262433,-0.453489516396075,0
0.593672167975456,0.606238094158471,1
0.0842608488164842,-0.522525993641466,0
-0.412016401998699,0.841654934454709,1
-0.140751184429973,-0.827209249604493,1
-0.169904749374837,-0.589538136031479,0
-0.464983585290611,0.859486411791295,1
0.0340196527540684,-0.435727406758815,0
0.435237016528845,0.292134553659707,0
-0.627564797177911,-0.44468382652849,0
-0.0358397690579295,0.212881989311427,0
0.0952931740321219,0.838663540780544,1
0.0202504131011665,0.413323063869029,0
0.209866580553353,-0.0990291256457567,0
0.0594391603954136,-0.605706572998315,0
-0.478140525519848,-0.39513733657077,0
-0.629860070999712,0.533685508649796,1
-0.899120680987835,0.613083655480295,1
-0.239929641131312,-0.329358480405062,0
-0.973219333682209,0.608781542629004,1
-0.412539689801633,0.540450711268932,0
-0.471501900814474,-0.0873175696469843,0
-0.829377988353372,0.448489385657012,1
-0.332958388607949,-0.482795406132936,0
0.284576517064124,0.55608505802229,0
-0.188472835347056,0.644798302557319,0
-0.320041593164206,0.534274348523468,0
-0.0614981153048575,-0.921502079814672,1
-0.675781836267561,-0.279131913557649,0
-0.801067679654807,-0.234990753233433,1
-0.509022972080857,0.924666617065668,1
-0.217281437944621,0.0541923893615603,0
-0.00999671034514904,0.0926752421073616,0
-0.0937371090985835,-0.215268229600042,0
-0.781798073090613,-0.957976314239204,1
-0.402694915886968,0.269789671525359,0
0.806163222994655,-0.446647020522505,1
0.541474085766822,0.998910810332745,1
0.0371522749774158,-0.853506260551512,1
-0.25575220072642,0.376550475135446,0
-0.254266583826393,0.922192564234138,1
-0.519767453894019,-0.867013888433576,1
0.910293476656079,0.0795787242241204,1
0.761238069739193,-0.286717186681926,1
-0.3674565856345,-0.811908222269267,1
0.379255697596818,-0.404611086472869,0
-0.78194146277383,0.640559987165034,1
0.524303059093654,0.455660915002227,0
0.431666567455977,-0.282740472815931,0
0.326021935325116,0.969640532508492,1
0.448997785337269,-0.147803798317909,0
0.856966452673078,0.627611566800624,1
-0.205704133491963,0.92934734839946,1
0.889350537210703,-0.195605874527246,1
0.317755218129605,0.663797976449132,0
-0.504546334035695,-0.130198755767196,0
-0.518376807682216,0.569870955776423,0
-0.266872767359018,0.340706903487444,0
-0.383895102422684,0.437720231711864,0
-0.637663345318288,0.296026891563088,0
0.199131650850177,-0.941245669033378,1
-0.712746114470065,-0.868396071717143,1
-0.79825374763459,0.640343233942986,1
-0.734620049595833,0.671035899780691,1
0.405557486694306,0.26209749514237,0
0.539682839997113,0.433178957551718,0
0.125565871596336,-0.152883163187653,0
-0.973844849038869,-0.188418999779969,1
-0.128047196660191,0.2248464836739,0
0.676768133416772,0.00389720918610692,0
-0.200011262204498,0.293358379974961,0
0.758866592310369,-0.143305997364223,0
-0.0922090215608478,0.242152587510645,0
0.191423992626369,0.876353833358735,1
-0.735543655697256,-0.0877165324054658,0
-0.227771814912558,0.856355096679181,1
-0.319302006624639,0.987827757373452,1
0.970190447755158,0.378914732951671,1
-0.562709430232644,0.80187854077667,1
-0.163356728386134,0.96072956174612,1
-0.752552869729698,0.823302628938109,1
0.880617424380034,-0.914228216279298,1
-0.186339625623077,0.658648608718067,0
-0.916943142190576,-0.583921973127872,1
-0.0356608536094427,0.721382353454828,0
0.940324357710779,0.0110621596686542,1
0.374045693315566,-0.98374308925122,1
-0.0476239630952477,0.981254530139267,1
0.754115086048841,0.194480970967561,0
0.626870417036116,0.894041043240577,1
0.482157297432423,-0.753142179455608,1
-0.00460151582956314,-0.62514725793153,0
0.887449636589736,-0.976480530574918,1
0.962036169599742,-0.564355094917119,1
-0.704308586195111,-0.676807748153806,1
0.422242444939911,-0.846205923706293,1
0.447451893240213,-0.261832752265036,0
0.673464539460838,-0.204587816260755,0
0.972623178269714,0.399457532446831,1
-0.835521538276225,0.440831571817398,1
-0.762194883543998,0.0322478287853301,0
-0.259455239400268,0.284429160412401,0
0.299158920999616,-0.945004242006689,1
0.878273412119597,-0.122919864486903,1
0.0479721557348967,0.554289970546961,0
0.992154743056744,0.639396637212485,1
-0.18862077454105,0.485944826155901,0
0.848148939665407,0.901902018114924,1
0.569092459976673,-0.898428159300238,1
